maladyId,sourceAccession,slug,name
2736,254190,myasthenia_congenital_refractory_to_acetylcholinesterase_inhibitors,"myasthenia, congenital, refractory to acetylcholinesterase inhibitors"
2741,254450,myelofibrosis,"myelofibrosis"
2750,254950,myopathy_granulovacuolar_lobular_with_electrical_myotonia,"myopathy, granulovacuolar lobular, with electrical myotonia"
2758,255200,myopathy_centronuclear_2,"myopathy, centronuclear, 2"
2802,257150,neutrophil_actin_dysfunction,"neutrophil actin dysfunction"
2804,257220,niemann_pick_disease_type_c1_2,"niemann-pick disease, type c1"
2815,257850,oculodentodigital_dysplasia_autosomal_recessive,"oculodentodigital dysplasia, autosomal recessive"
2830,258450,progressive_external_ophthalmoplegia_with_mitochondrial_dna_deletions_autosomal_recessive_1,"progressive external ophthalmoplegia with mitochondrial dna deletions, autosomal recessive 1"
2852,259440,osteogenesis_imperfecta_type_ix,"osteogenesis imperfecta, type ix"
2888,260570,pelger_huet_like_anomaly_and_episodic_fever_with_abdominal_pain,"pelger-huet-like anomaly and episodic fever with abdominal pain"
2898,261000,intrinsic_factor_deficiency,"intrinsic factor deficiency"
2899,261100,imerslund_grasbeck_syndrome_1,"imerslund-grasbeck syndrome 1"
2912,261670,glycogen_storage_disease_x,"glycogen storage disease x"
2913,261680,phosphoenolpyruvate_carboxykinase_deficiency_cytosolic,"phosphoenolpyruvate carboxykinase deficiency, cytosolic"
2935,263100,polycystic_kidney_cataract_and_congenital_blindness,"polycystic kidney, cataract, and congenital blindness"
2944,263570,polyglucosan_body_neuropathy_adult_form,"polyglucosan body neuropathy, adult form"
3012,267000,perlman_syndrome,"perlman syndrome"
3035,268080,retinoschisis_of_fovea,"retinoschisis of fovea"
3042,268240,rheumatic_fever_related_antigen,"rheumatic fever-related antigen"
2930,262850,alpha_2_plasmin_inhibitor_deficiency,"alpha-2-plasmin inhibitor deficiency"
2990,265950,pyloric_atresia,"pyloric atresia"
3002,266300,skin_hair_eye_pigmentation_variation_in_2,"skin/hair/eye pigmentation, variation in, 2"
3036,268100,enhanced_s_cone_syndrome,"enhanced s-cone syndrome"
3103,271200,spinal_muscular_atrophy_ryukyuan_type_2,"spinal muscular atrophy, ryukyuan type"
3138,272620,tardive_dyskinesia,"tardive dyskinesia"
3172,274270,dihydropyrimidine_dehydrogenase_deficiency,"dihydropyrimidine dehydrogenase deficiency"
3206,276710,tyrosinemia_type_iii_2,"tyrosinemia, type iii"
3223,277200,right_ventricular_hypoplasia_isolated,"right ventricular hypoplasia, isolated"
3321,300260,lubs_x_linked_mental_retardation_syndrome,"lubs x-linked mental retardation syndrome"
3365,300476,cone_rod_dystrophy_x_linked_3_2,"cone-rod dystrophy, x-linked, 3"
3376,300509,dyslexia_9,"dyslexia 9"
3382,300534,mental_retardation_x_linked_syndromic_claes_jensen_type,"mental retardation, x-linked, syndromic, claes-jensen type"
3415,300661,phosphoribosylpyrophosphate_synthetase_superactivity,"phosphoribosylpyrophosphate synthetase superactivity"
3433,300719,deafness_cataract_retinitis_pigmentosa_and_sperm_abnormalities,"deafness, cataract, retinitis pigmentosa, and sperm abnormalities"
3442,300778,corneal_dystrophy_lisch_epithelial,"corneal dystrophy, lisch epithelial"
3461,300835,anemia_x_linked_with_or_without_neutropenia_and_or_platelet_abnormalities,"anemia, x-linked, with or without neutropenia and/or platelet abnormalities"
3471,300857,amyotrophic_lateral_sclerosis_15_with_or_without_frontotemporal_dementia_2,"amyotrophic lateral sclerosis 15 with or without frontotemporal dementia"
3495,300912,mental_retardation_x_linked_98,"mental retardation, x-linked 98"
3519,300978,tonne_kalscheuer_syndrome,"tonne-kalscheuer syndrome"
3549,301031,congenital_disorder_of_glycosylation_type_icc,"congenital disorder of glycosylation, type icc"
3554,301040,alpha_thalassemia_mental_retardation_syndrome_x_linked,"alpha-thalassemia/mental retardation syndrome, x-linked"
3561,301201,amelogenesis_imperfecta_hypoplastic_hypomaturation_x_linked_2,"amelogenesis imperfecta, hypoplastic/hypomaturation, x-linked 2"
3610,304200,cutis_verticis_gyrata_thyroid_aplasia_and_mental_retardation,"cutis verticis gyrata, thyroid aplasia, and mental retardation"
3621,305000,dyskeratosis_congenita_x_linked_2,"dyskeratosis congenita, x-linked"
3624,305390,exudative_vitreoretinopathy_2_x_linked,"exudative vitreoretinopathy 2, x-linked"
3640,306900,hemophilia_b,"hemophilia b"
3650,307200,isolated_growth_hormone_deficiency_type_iii_with_agammaglobulinemia,"isolated growth hormone deficiency, type iii, with agammaglobulinemia"
3668,308600,jaundice_familial_obstructive_of_infancy,"jaundice, familial obstructive, of infancy"
3687,309520,intellectual_developmental_disorder_x_linked_syndromic_lujan_fryns_type,"intellectual developmental disorder, x-linked, syndromic, lujan-fryns type"
3697,309620,mental_retardation_skeletal_dysplasia_and_abducens_palsy,"mental retardation, skeletal dysplasia, and abducens palsy"
3730,311250,ornithine_transcarbamylase_deficiency_hyperammonemia_due_to,"ornithine transcarbamylase deficiency, hyperammonemia due to"
3734,311400,paine_syndrome,"paine syndrome"
3744,312190,radial_aplasia_x_linked,"radial aplasia, x-linked"
3752,312700,retinoschisis_1_x_linked_juvenile,"retinoschisis 1, x-linked, juvenile"
3763,313350,split_hand_foot_malformation_2_3,"split-hand/foot malformation 2"
3779,314380,unique_green_phenomenon,"unique green phenomenon"
3795,415000,spermatogenic_failure_y_linked_2,"spermatogenic failure, y-linked, 2"
3801,500002,mitochondrial_myopathy_with_diabetes,"mitochondrial myopathy with diabetes"
3806,500007,cyclic_vomiting_syndrome,"cyclic vomiting syndrome"
3808,500009,mitochondrial_myopathy_infantile_transient,"mitochondrial myopathy, infantile, transient"
3814,502500,alzheimer_disease_mitochondrial,"alzheimer disease mitochondrial"
2355,233600,immunodeficiency_59_and_hypoglycemia,"immunodeficiency 59 and hypoglycemia"
2372,234300,halo_nevi,"halo nevi"
2387,235550,hepatic_venoocclusive_disease_with_immunodeficiency,"hepatic venoocclusive disease with immunodeficiency"
2402,236250,homocystinuria_due_to_deficiency_of_n_methylenetetrahydrofolate_reductase_activity,"homocystinuria due to deficiency of n -methylenetetrahydrofolate reductase activity"
2406,236450,hutterite_cerebroosteonephrodysplasia_syndrome,"hutterite cerebroosteonephrodysplasia syndrome"
2416,236730,urofacial_syndrome_1,"urofacial syndrome 1"
2428,237500,dubin_johnson_syndrome,"dubin-johnson syndrome"
2431,237900,hyperbilirubinemia_transient_familial_neonatal_2,"hyperbilirubinemia, transient familial neonatal"
2489,242300,ichthyosis_congenital_autosomal_recessive_1,"ichthyosis, congenital, autosomal recessive 1"
2512,243110,immunodeficiency_with_defective_t_cell_response_to_interleukin_1,"immunodeficiency with defective t-cell response to interleukin 1"
2518,243310,baraitser_winter_syndrome_1,"baraitser-winter syndrome 1"
2522,243450,isovaleric_acid_inability_to_smell,"isovaleric acid, inability to smell"
2533,244450,kaufman_oculocerebrofacial_syndrome,"kaufman oculocerebrofacial syndrome"
2580,247200,miller_dieker_lissencephaly_syndrome,"miller-dieker lissencephaly syndrome"
2582,247420,lutheran_null,"lutheran null"
2593,248010,macroepiphyseal_dysplasia_with_osteoporosis_wrinkled_skin_and_aged_appearance,"macroepiphyseal dysplasia with osteoporosis, wrinkled skin, and aged appearance"
2654,250790,methemoglobinemia_and_ambiguous_genitalia,"methemoglobinemia and ambiguous genitalia"
2666,251200,microcephaly_1_primary_autosomal_recessive,"microcephaly 1, primary, autosomal recessive"
2703,252700,mucopolysaccharidoses_unclassified_types,"mucopolysaccharidoses, unclassified types"
2715,253270,holocarboxylase_synthetase_deficiency,"holocarboxylase synthetase deficiency"
2778,256150,nephrosialidosis,"nephrosialidosis"
2783,256500,netherton_syndrome,"netherton syndrome"
2795,256840,neuropathy_hereditary_sensory_with_spastic_paraplegia_autosomal_recessive,"neuropathy, hereditary sensory, with spastic paraplegia, autosomal recessive"
2807,257320,lissencephaly_2,"lissencephaly 2"
2813,257790,oculocerebral_hypopigmentation_syndrome_of_preus,"oculocerebral hypopigmentation syndrome of preus"
2840,258850,orofaciodigital_syndrome_iii,"orofaciodigital syndrome iii"
2847,259200,blount_disease_adolescent,"blount disease, adolescent"
2851,259420,osteogenesis_imperfecta_type_iii_2,"osteogenesis imperfecta, type iii"
2858,259650,osteoma_of_middle_ear,"osteoma of middle ear"
2868,259775,raine_syndrome,"raine syndrome"
2890,260650,pellagra_like_syndrome_2,"pellagra-like syndrome"
2909,261630,hyperphenylalaninemia_bh4_deficient_c,"hyperphenylalaninemia, bh4-deficient, c"
2916,261800,pierre_robin_syndrome,"pierre robin syndrome"
2934,263000,interstitial_pneumonitis_desquamative_familial,"interstitial pneumonitis, desquamative, familial"
2941,263520,short_rib_thoracic_dysplasia_6_with_or_without_polydactyly,"short-rib thoracic dysplasia 6 with or without polydactyly"
2964,264350,pseudohypoaldosteronism_type_i_autosomal_recessive,"pseudohypoaldosteronism, type i, autosomal recessive"
2974,265050,3mc_syndrome_2,"3mc syndrome 2"
2976,265120,surfactant_metabolism_dysfunction_pulmonary_1,"surfactant metabolism dysfunction, pulmonary, 1"
2978,265150,pulmonary_atresia_with_intact_ventricular_septum,"pulmonary atresia with intact ventricular septum"
2982,265400,pulmonary_hypertension_primary_autosomal_recessive,"pulmonary hypertension, primary, autosomal recessive"
3028,268000,retinitis_pigmentosa,"retinitis pigmentosa"
3043,268250,rhizomelic_syndrome,"rhizomelic syndrome"
3071,269860,short_rib_thoracic_dysplasia_12,"short-rib thoracic dysplasia 12"
3078,270200,sjogren_larsson_syndrome,"sjogren-larsson syndrome"
2134,221500,deafness_neural_congenital_moderate,"deafness, neural, congenital moderate"
2139,221760,dermatoglyphics_palmar_triradius_d_absence_of,"dermatoglyphics--palmar triradius d, absence of"
2146,221900,persistent_hyperplastic_primary_vitreous_autosomal_recessive,"persistent hyperplastic primary vitreous, autosomal recessive"
2154,222470,trichohepatoenteric_syndrome_1,"trichohepatoenteric syndrome 1"
2207,225310,ehlers_danlos_syndrome_with_platelet_dysfunction_from_fibronectin_abnormality,"ehlers-danlos syndrome with platelet dysfunction from fibronectin abnormality"
2226,226440,epidermolysis_bullosa_late_onset_localized_junctional_with_mental_retardation,"epidermolysis bullosa, late-onset localized junctional, with mental retardation"
2252,227250,facial_abnormalities_kyphoscoliosis_and_mental_retardation,"facial abnormalities, kyphoscoliosis, and mental retardation"
2257,227300,factor_v_and_factor_viii_combined_deficiency_of_1,"factor v and factor viii, combined deficiency of, 1"
2258,227310,factor_v_and_factor_viii_combined_deficiency_of_with_normal_protein_c_and_protein_c_inhibitor,"factor v and factor viii, combined deficiency of, with normal protein c and protein c inhibitor"
2289,229050,folate_malabsorption_hereditary,"folate malabsorption, hereditary"
2302,229700,fructose_16_bisphosphatase_deficiency,"fructose-1,6-bisphosphatase deficiency"
2309,230400,galactosemia_i,"galactosemia i"
2314,230740,gapo_syndrome,"gapo syndrome"
2359,233700,granulomatous_disease_chronic_autosomal_recessive_cytochrome_b_positive_type_i,"granulomatous disease, chronic, autosomal recessive, cytochrome b-positive, type i"
2411,236660,hydrocephalus_tall_stature_joint_laxity_and_kyphoscoliosis,"hydrocephalus, tall stature, joint laxity, and kyphoscoliosis"
2438,238750,hyperlysinuria_with_hyperammonemia,"hyperlysinuria with hyperammonemia"
2459,240300,autoimmune_polyendocrine_syndrome_type_i_with_or_without_reversible_metaphyseal_dysplasia,"autoimmune polyendocrine syndrome, type i, with or without reversible metaphyseal dysplasia"
2471,241150,hypokalemic_alkalosis_familial_with_specific_renal_tubulopathy,"hypokalemic alkalosis, familial, with specific renal tubulopathy"
2477,241519,hypophosphatemia_renal_with_intracerebral_calcifications,"hypophosphatemia, renal, with intracerebral calcifications"
2484,241800,hypothalamic_hamartomas,"hypothalamic hamartomas"
2494,242530,ichthyosis_mental_retardation_dwarfism_and_renal_impairment_2,"ichthyosis, mental retardation, dwarfism, and renal impairment"
2523,243500,isovaleric_acidemia,"isovaleric acidemia"
2524,243600,jejunal_atresia,"jejunal atresia"
2554,245480,specific_granule_deficiency_1,"specific granule deficiency 1"
2562,245800,laurence_moon_syndrome,"laurence-moon syndrome"
2584,247450,lymphoblastic_transformation_intrinsic_defect_in,"lymphoblastic transformation, intrinsic defect in"
2589,247800,lymphopenic_hypergammaglobulinemia_antibody_deficiency_autoimmune_hemolytic_anemia_and_glomerulonephritis,"lymphopenic hypergammaglobulinemia, antibody deficiency, autoimmune hemolytic anemia, and glomerulonephritis"
2595,248110,macrosomia_with_microphthalmia_lethal,"macrosomia with microphthalmia, lethal"
2618,248950,mcdonough_syndrome,"mcdonough syndrome"
2626,249310,megalocornea_mental_retardation_syndrome_2,"megalocornea-mental retardation syndrome"
2627,249400,melanosis_neurocutaneous,"melanosis, neurocutaneous"
2641,250220,spondylometaphyseal_dysplasia_sedaghatian_type_2,"spondylometaphyseal dysplasia, sedaghatian type"
2658,250940,homocystinuria_megaloblastic_anemia_cblg_complementation_type,"homocystinuria-megaloblastic anemia, cblg complementation type"
2677,251400,microcolon,"microcolon"
2693,252160,molybdenum_cofactor_deficiency_complementation_group_b,"molybdenum cofactor deficiency, complementation group b"
2697,252320,motor_neuropathy_peripheral_with_dysautonomia_2,"motor neuropathy, peripheral, with dysautonomia"
2720,253320,multicore_myopathy_with_mental_retardation_short_stature_and_hypogonadotropic_hypogonadism,"multicore myopathy with mental retardation, short stature, and hypogonadotropic hypogonadism"
766,143100,huntington_disease,"huntington disease"
768,143400,congenital_anomalies_of_kidney_and_urinary_tract_2,"congenital anomalies of kidney and urinary tract 2"
797,145200,hyperpigmentation_of_fuldauer_and_kuijpers,"hyperpigmentation of fuldauer and kuijpers"
811,145680,hyperthyroxinemia_dystransthyretinemic,"hyperthyroxinemia, dystransthyretinemic"
812,145700,hypertrichosis_lanuginosa_congenita,"hypertrichosis lanuginosa congenita"
817,145980,hypocalciuric_hypercalcemia_familial_type_i,"hypocalciuric hypercalcemia, familial, type i"
826,146390,chromosome_18p_deletion_syndrome,"chromosome 18p deletion syndrome"
850,147300,incisors_long_upper_central,"incisors, long upper central"
908,150360,laryngeal_web_familial,"laryngeal web, familial"
912,150590,leg_ulcers_familial_of_juvenile_onset,"leg ulcers, familial, of juvenile onset"
932,151623,li_fraumeni_syndrome,"li-fraumeni syndrome"
941,152400,lipoprotein_variant_of_beta,"lipoprotein, variant of beta"
946,152600,lunulae_of_fingernails,"lunulae of fingernails"
967,153890,macular_dystrophy_fenestrated_sheen_type,"macular dystrophy, fenestrated sheen type"
985,155100,macrothrombocytopenia_and_granulocyte_inclusions_with_or_without_nephritis_or_sensorineural_hearing_loss,"macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss"
998,155720,melanoma_uveal,"melanoma, uveal"
1009,156240,mesothelioma_malignant,"mesothelioma, malignant"
1011,156300,metachromasia_of_fibroblasts,"metachromasia of fibroblasts"
1039,157900,moebius_syndrome,"moebius syndrome"
1040,157950,permanent_molars_secondary_retention_of,"permanent molars, secondary retention of"
1074,159595,myeloproliferative_syndrome_transient,"myeloproliferative syndrome, transient"
1085,160565,myopathy_tubular_aggregate_1,"myopathy, tubular aggregate, 1"
1134,163100,nevus_flammeus_of_nape_of_neck,"nevus flammeus of nape of neck"
1142,163950,noonan_syndrome_1,"noonan syndrome 1"
1155,164300,oculopharyngeal_muscular_dystrophy,"oculopharyngeal muscular dystrophy"
1157,164330,odontoma_dysphagia_syndrome_2,"odontoma-dysphagia syndrome"
1159,164500,spinocerebellar_ataxia_7,"spinocerebellar ataxia 7"
1160,164680,onychogryposis_pedal_with_keratosis_plantaris_and_coarse_hair,"onychogryposis, pedal, with keratosis plantaris and coarse hair"
